customer_acquisition_cost,ltv,churn_rate,retention_rate,arpu,mrr,arr,conversion_rate,revenue_per_customer
374.65,1440.06,0.2938,0.7226,103.33,40010.08,712934.12,0.1151,639.09
298.49,3552.6,0.23,0.7525,85.78,27241.09,794892.78,0.149,1165.26
229.51,2586.05,0.0267,0.9752,188.26,52146.96,687793.61,0.0312,1439.64
309.19,2362.83,0.1576,0.9707,131.47,46283.25,590228.23,0.1864,962.64
240.57,2795.23,0.1732,0.7652,139.35,66127.06,588428.96,0.1947,1488.84
222.9,3144.99,0.2116,0.8605,101.49,41816.24,535752.17,0.0741,1397.96
188.42,1941.55,0.1544,0.7398,108.35,47774.96,685253.74,0.1896,1008.24
143.61,2010.97,0.1502,0.8957,91.4,36214.83,570889.6,0.1602,1252.0
245.76,3158.86,0.1167,0.7537,188.11,63826.37,656166.47,0.1885,1204.96
286.85,1312.58,0.0887,0.7144,101.55,52868.9,449045.46,0.1839,890.09
267.75,2192.35,0.2844,0.9392,85.88,45959.45,437375.87,0.0442,366.71
243.8,5000.0,0.1021,0.7944,81.12,48025.16,721661.54,0.0557,1093.94
204.07,1891.72,0.0284,0.7315,115.62,50148.38,682917.76,0.0558,1272.14
320.62,3549.11,0.0585,0.9418,150.0,26783.54,520869.32,0.0234,874.72
176.22,2191.01,0.2586,0.9211,139.42,69684.69,878624.99,0.0825,1685.59
333.2,3048.75,0.1801,0.8983,81.05,68716.47,443426.91,0.0757,1376.95
199.83,3162.58,0.2358,0.9643,80.27,51171.23,692592.51,0.0721,583.68
218.57,3534.35,0.2445,0.8419,144.47,49407.86,696626.71,0.073,988.38
164.99,2493.13,0.2487,0.7371,171.54,34055.14,616589.91,0.0171,784.05
237.39,4207.96,0.1697,0.7178,100.41,79001.03,856704.62,0.0413,933.67
348.15,2188.35,0.0614,0.7923,143.21,75010.0,928198.61,0.0627,1257.17
313.67,2833.47,0.053,0.7252,58.57,57007.51,378144.16,0.1784,970.28
348.38,2842.13,0.1765,0.8553,78.29,64030.79,155530.73,0.1857,869.4
314.16,1771.12,0.1163,0.7042,73.03,70802.94,509141.5,0.0606,1079.79
192.22,2426.07,0.1718,0.8287,118.05,67453.26,411378.79,0.1404,1290.6
250.19,2776.52,0.1546,0.7518,99.33,36372.78,519454.41,0.1709,1287.44
216.49,2311.51,0.1846,0.8068,112.54,45366.41,966265.79,0.1037,1244.86
374.79,4562.06,0.0193,0.8958,143.61,58225.01,1139924.28,0.1523,1483.9
185.24,1993.08,0.0195,0.8018,84.32,53854.86,418261.21,0.1953,1021.35
342.03,3573.88,0.2193,0.799,107.98,62925.47,650403.38,0.0366,935.62
341.97,3320.89,0.066,0.9873,62.63,61121.47,645937.75,0.0187,1000.77
412.22,2639.14,0.1991,0.9085,141.85,54575.03,674459.7,0.1298,793.69
244.27,1972.25,0.1685,0.849,139.72,7538.34,334644.96,0.1042,786.3
328.42,2048.2,0.2947,0.868,116.46,69851.8,850687.13,0.0628,1283.96
446.12,2244.26,0.2523,0.8799,108.8,64344.09,784585.41,0.1837,1313.02
228.68,1251.17,0.1298,0.7071,88.88,84642.03,510952.53,0.1699,212.14
159.87,1863.95,0.1888,0.7233,60.81,42621.29,849690.7,0.0566,1347.74
134.0,1488.73,0.044,0.8883,114.68,20092.05,320506.1,0.156,919.76
328.45,3704.27,0.1221,0.8057,128.95,47522.6,270732.84,0.1665,849.75
133.76,3134.46,0.2228,0.7161,168.95,58035.23,658439.48,0.0684,946.46
247.08,3265.68,0.1906,0.7863,92.54,43206.36,691386.78,0.0243,650.32
307.8,3111.25,0.1505,0.7378,113.56,73134.6,573563.31,0.1708,996.79
288.89,2780.79,0.0612,0.9657,140.29,39607.7,825255.5,0.0239,1656.39
306.91,3794.2,0.2429,0.7588,141.24,48835.39,475816.98,0.0983,559.9
291.67,2171.57,0.0892,0.7417,85.29,46441.17,844467.55,0.0429,1245.81
370.91,2733.56,0.2479,0.8816,96.16,96276.14,762043.02,0.1859,1358.63
203.58,3235.2,0.1874,0.8514,88.37,35549.72,974843.61,0.0259,1234.29
224.23,1615.05,0.1181,0.867,76.44,60131.57,254962.81,0.0278,1535.68
217.05,5000.0,0.0218,0.8264,151.6,30680.08,509704.36,0.1418,1360.84
337.26,2672.38,0.0774,0.8355,106.99,56158.92,426572.28,0.0451,1262.47
342.53,2761.23,0.2678,0.9259,102.65,34751.29,759837.13,0.0308,1378.72
308.84,3634.55,0.2472,0.7638,112.84,68649.09,917460.53,0.0378,1364.1
363.76,3366.72,0.1767,0.815,106.7,65484.12,532337.1,0.1212,939.48
186.65,2679.83,0.1452,0.9778,98.0,54980.08,724680.53,0.0484,1249.87
400.04,2751.93,0.1977,0.7551,80.88,27541.41,891836.56,0.0786,963.57
389.24,1471.75,0.1452,0.7852,154.57,49622.13,670594.61,0.1707,627.54
330.17,2214.1,0.1968,0.7556,86.94,45481.73,744888.59,0.0393,1631.62
408.63,3055.15,0.0991,0.7059,75.53,64201.48,213316.33,0.1661,874.75
150.75,2997.72,0.2532,0.7783,102.45,35608.94,916037.49,0.1562,1396.9
235.67,3606.58,0.2136,0.7135,173.32,69558.51,546844.26,0.1671,1219.33
219.85,2555.61,0.1057,0.7449,78.98,66461.89,1134610.87,0.0727,766.3
329.11,1563.29,0.2509,0.8052,127.47,27822.38,437534.12,0.0971,804.32
196.24,3477.77,0.1513,0.706,97.2,46876.55,699964.96,0.1429,1175.82
331.81,3774.94,0.0606,0.9184,112.75,49652.96,769458.56,0.0123,1176.49
377.79,3353.62,0.0325,0.9307,134.2,67098.14,110696.36,0.1344,930.88
327.14,2521.82,0.2129,0.8193,50.54,39167.46,957925.45,0.0284,549.07
296.28,3468.1,0.2609,0.9856,76.62,53925.47,753133.73,0.0612,1304.35
200.91,5000.0,0.2442,0.8969,133.75,68634.47,310099.77,0.1629,123.73
211.49,2740.2,0.2001,0.9157,108.09,54645.94,679209.81,0.1289,1160.24
368.72,1622.47,0.051,0.7558,111.71,19854.2,678063.51,0.1263,1408.73
333.45,2190.74,0.0373,0.9429,127.53,42340.41,579396.68,0.0492,464.41
272.07,3139.96,0.1101,0.9741,76.83,65419.83,487981.42,0.1352,1100.66
243.66,1392.9,0.2579,0.7685,138.41,63359.7,592531.69,0.0307,928.47
123.06,2782.7,0.2889,0.8991,130.96,13385.05,776543.64,0.1931,1111.74
194.69,2947.93,0.08,0.9166,112.55,53812.17,768533.91,0.0543,1359.66
418.36,3852.51,0.231,0.7885,119.82,66109.08,607680.47,0.1662,623.63
178.97,3676.32,0.1764,0.8378,141.89,59392.25,651272.96,0.1844,979.29
289.21,3327.26,0.0192,0.7283,86.2,61283.99,580846.45,0.0385,997.91
350.56,955.9,0.1674,0.7502,125.94,84528.22,413350.82,0.0069,432.9
180.88,3371.49,0.2437,0.7179,160.24,49783.02,594657.3,0.1755,1231.64
288.85,3202.65,0.0901,0.8624,125.29,55528.81,460553.1,0.154,1565.72
345.34,2850.49,0.2702,0.8813,97.96,34998.32,408884.19,0.0351,1262.35
275.94,1294.66,0.0785,0.9657,178.41,40027.93,127029.87,0.1669,1091.12
490.13,2041.53,0.0322,0.8572,112.31,45022.43,525050.57,0.163,1330.54
149.86,1735.99,0.0564,0.7756,149.29,64520.47,761523.55,0.0949,861.59
354.4,1071.58,0.2527,0.7172,91.65,38164.46,848177.35,0.1896,770.86
262.04,2647.72,0.131,0.9566,138.81,70871.28,694343.58,0.1185,1212.65
332.89,2025.04,0.2411,0.8389,87.7,32462.76,349488.86,0.0914,1122.5
308.1,4706.49,0.1641,0.9138,115.24,61053.48,575366.81,0.0076,1149.4
220.01,2517.8,0.1494,0.7042,85.79,59609.1,377332.64,0.1908,778.02
292.17,3663.44,0.244,0.8416,165.2,54748.39,984063.62,0.03,573.42
135.66,1420.87,0.1328,0.7945,98.0,66746.54,529322.58,0.0628,720.94
320.24,2234.76,0.2426,0.7088,69.92,38248.07,508131.53,0.1472,779.95
297.36,2725.9,0.0392,0.9249,108.01,42808.91,788722.86,0.006,403.63
322.9,1938.61,0.1945,0.8487,122.01,34604.67,598259.18,0.1108,1200.47
354.36,2319.28,0.2138,0.7966,104.16,50648.7,818184.93,0.036,641.71
302.57,2479.27,0.2707,0.9337,79.24,48520.96,383620.74,0.0094,624.21
286.11,2466.77,0.0751,0.8296,137.85,64631.51,623626.07,0.1301,967.06
208.92,4103.18,0.1852,0.701,144.87,56882.39,706440.87,0.1226,763.08
221.58,2946.28,0.1356,0.9739,52.81,61875.39,87656.86,0.1482,550.36
364.01,3025.62,0.121,0.7741,77.23,47247.37,470834.48,0.1256,585.36
382.73,3072.73,0.0409,0.9409,99.95,57193.63,484461.97,0.0912,1219.59
257.14,3129.89,0.0489,0.9368,88.19,80410.13,616936.5,0.0983,943.47
278.45,2585.07,0.2527,0.7471,121.66,28298.56,544592.5,0.0479,570.69
207.15,2398.75,0.2274,0.8375,163.25,20154.94,664619.13,0.0213,1511.05
362.96,2780.67,0.1209,0.7117,92.94,61009.06,559573.36,0.1729,824.76
324.91,3556.16,0.2503,0.8028,154.93,36499.04,833187.4,0.1398,1217.78
420.59,3532.22,0.0334,0.912,58.5,27701.43,1023920.85,0.029,1015.77
209.13,2461.69,0.1912,0.7688,119.43,59309.48,308889.22,0.0565,1081.0
246.65,3251.48,0.2618,0.734,86.17,33927.79,610889.05,0.1733,1056.56
292.36,2497.58,0.2533,0.8471,120.12,75894.43,821095.52,0.1922,613.38
323.49,2676.53,0.1181,0.8557,49.37,53081.75,466820.99,0.1593,1760.62
258.82,2279.07,0.2261,0.896,64.3,47157.0,661409.01,0.1161,809.16
209.53,2507.71,0.134,0.9201,120.05,36943.92,530794.91,0.1745,1311.38
341.11,3700.71,0.2536,0.9018,85.05,54050.61,407321.36,0.1272,799.6
329.09,2722.4,0.1639,0.9452,94.77,24249.8,404680.79,0.1414,699.93
206.28,2755.97,0.2318,0.7646,163.15,9773.21,116753.7,0.1663,1483.6
376.66,1516.35,0.0328,0.8652,109.36,24856.46,638867.43,0.074,1542.97
362.76,2407.76,0.1811,0.8044,133.55,69263.64,651900.31,0.158,1193.66
285.07,2460.97,0.1696,0.979,80.96,35251.7,417536.24,0.0454,1305.57
280.97,2000.5,0.1869,0.8277,62.53,26830.71,550594.62,0.0429,652.86
316.55,2666.97,0.2117,0.9783,102.44,49034.78,320435.47,0.1632,1258.82
210.37,2313.81,0.2763,0.923,57.8,87207.35,711441.38,0.1149,1255.52
277.25,2712.66,0.2378,0.9084,82.88,68516.26,526682.96,0.0857,1188.87
113.57,2745.18,0.0737,0.8426,112.53,37292.66,758576.84,0.1071,1571.43
340.73,1901.33,0.2495,0.8286,101.48,36995.34,542220.06,0.1957,327.91
157.89,2337.68,0.0454,0.8527,115.59,37366.74,410435.43,0.1794,993.25
387.76,2710.61,0.1904,0.7852,124.01,35480.63,499887.97,0.104,1519.34
250.24,3577.7,0.266,0.9623,67.14,59472.59,904604.03,0.1117,697.75
259.12,2851.1,0.0393,0.9304,75.17,44956.85,1021022.42,0.1248,1255.68
227.92,2131.48,0.2564,0.9324,36.01,32133.19,307608.75,0.1592,896.15
253.4,2962.55,0.2416,0.8256,93.27,28451.59,785332.32,0.1754,1078.01
381.39,3987.58,0.1561,0.7206,128.33,88467.05,386563.03,0.0336,715.17
88.41,3368.09,0.0996,0.8981,152.22,62689.31,455543.02,0.1275,1766.59
370.77,3078.9,0.1276,0.8086,111.03,36374.51,647378.1,0.0493,686.73
300.35,3218.38,0.2909,0.9524,148.49,70503.93,702889.11,0.1262,1008.78
184.47,3777.96,0.0685,0.9263,117.15,31485.58,461816.03,0.0384,967.85
194.35,3492.57,0.1781,0.7421,108.4,48237.68,726809.41,0.1626,1390.2
400.73,3093.96,0.0341,0.8745,85.64,46431.69,840476.17,0.1339,1072.08
204.09,3487.1,0.0732,0.9007,29.47,53508.38,750238.31,0.1739,550.72
188.5,1802.71,0.2314,0.8648,143.73,34955.31,414687.4,0.1892,846.27
360.3,1473.23,0.0978,0.8491,103.31,52620.11,517950.1,0.1871,365.31
300.39,2773.06,0.2959,0.7661,148.96,21651.74,779298.61,0.0333,1073.06
204.66,2703.8,0.1552,0.7684,74.93,44283.92,913175.26,0.0785,1613.99
291.25,2223.94,0.1598,0.9227,181.91,72531.31,354352.66,0.0992,986.9
198.07,3296.92,0.0205,0.7054,97.12,67418.32,665946.85,0.1588,1157.67
357.56,1190.76,0.2874,0.9259,83.08,39015.77,751391.16,0.0079,1399.03
354.6,2231.1,0.0605,0.8528,98.21,25322.06,329492.17,0.1855,831.27
314.9,2270.12,0.1661,0.9715,110.4,14478.11,807738.53,0.0844,1398.25
302.12,1368.23,0.1247,0.9892,102.79,60688.27,1024741.43,0.1281,1655.59
407.09,3820.87,0.1305,0.8924,88.68,55093.43,737437.93,0.1962,488.04
274.98,1585.29,0.1966,0.8196,47.89,56863.61,718006.6,0.1771,1410.04
186.36,2189.13,0.202,0.8378,79.53,78394.95,457254.98,0.0756,580.51
308.71,3361.25,0.0547,0.7592,139.02,53022.76,508911.38,0.0995,804.66
431.45,3156.07,0.1549,0.7288,77.14,54263.36,477847.29,0.1551,1408.28
198.89,1781.93,0.2392,0.8678,50.63,27443.24,430884.78,0.15,1152.02
247.89,3184.62,0.1386,0.9336,71.58,77294.96,558055.64,0.1424,904.71
306.23,2877.0,0.0581,0.7759,102.19,47794.7,667220.83,0.0071,1757.33
270.96,4477.54,0.1008,0.8217,80.96,37021.54,436196.03,0.0438,945.56
201.33,2966.42,0.0716,0.8609,96.14,53929.63,537214.55,0.0482,1397.18
359.14,2539.36,0.0465,0.9633,79.72,83505.14,669150.24,0.0539,953.25
449.0,1979.07,0.1195,0.7402,136.98,85730.79,186880.68,0.0238,1194.98
289.71,2067.01,0.1669,0.7687,120.54,34488.41,793956.09,0.1623,1205.8
207.19,2003.15,0.0311,0.9664,175.24,69893.63,648182.35,0.0716,1075.44
158.83,3724.03,0.1851,0.7115,92.91,56039.57,650887.61,0.1562,600.78
294.35,2664.08,0.298,0.8903,95.98,66795.27,834958.39,0.1866,1137.74
357.79,3092.78,0.2896,0.8855,142.48,55065.82,791752.67,0.066,866.49
310.64,3836.16,0.2505,0.8111,117.38,60645.6,726242.07,0.0935,905.01
274.82,802.54,0.0872,0.8358,75.19,72301.54,661368.75,0.0221,1237.91
230.8,3651.78,0.0165,0.9479,122.62,21638.7,604065.5,0.0625,1216.09
193.09,2693.39,0.2517,0.7478,117.56,56446.17,490982.35,0.1115,810.66
337.61,2990.79,0.0262,0.7672,48.2,31203.05,415768.55,0.0401,1118.88
343.53,2001.08,0.0696,0.8486,84.38,42850.61,682689.39,0.1097,1056.44
159.07,2058.49,0.1679,0.8188,111.03,50516.03,684032.28,0.066,777.09
394.24,3032.93,0.0617,0.8666,150.8,33870.77,633946.49,0.1981,796.6
318.06,4517.93,0.2518,0.967,127.1,40907.1,339887.65,0.0783,801.66
379.97,3435.93,0.2354,0.966,87.14,27388.18,80268.31,0.0126,1046.52
174.34,3641.33,0.2292,0.7667,82.57,40710.88,617008.2,0.0972,953.67
172.56,2499.6,0.2467,0.7876,130.26,58945.55,242887.44,0.0701,1116.28
263.83,2179.84,0.0737,0.747,28.17,64779.97,668946.27,0.0772,771.44
312.71,2038.37,0.2214,0.9691,79.43,37805.25,991831.1,0.0773,995.18
409.73,2267.52,0.113,0.8154,149.63,72408.56,671582.52,0.1768,1019.06
327.96,1041.99,0.2034,0.8304,114.4,60026.84,519567.34,0.1022,1153.33
256.8,2082.15,0.0454,0.9328,80.98,74150.92,398924.67,0.0543,1515.43
198.02,2211.06,0.2146,0.8488,66.93,21282.17,491817.1,0.1595,1390.19
367.25,2512.64,0.2919,0.7347,131.59,55635.64,598693.38,0.0915,1026.43
202.65,2753.2,0.0226,0.827,107.46,60585.02,818437.41,0.0333,544.98
397.14,2933.92,0.0372,0.8829,98.07,22144.35,633769.17,0.1997,887.55
253.67,2638.31,0.0459,0.9086,116.84,90335.09,548239.88,0.0103,1341.64
394.29,2194.54,0.1349,0.8872,110.21,39996.72,739266.63,0.1433,1032.52
325.92,1112.04,0.0943,0.7346,107.78,59473.67,898257.43,0.1703,651.75
264.73,2199.34,0.244,0.7883,63.07,65791.28,668080.58,0.074,984.91
236.05,1888.25,0.1474,0.9127,72.5,52169.52,643863.31,0.0357,900.92
249.43,3015.09,0.1505,0.9553,128.7,73366.16,277329.27,0.0901,1449.26
307.12,3362.28,0.2179,0.7137,122.71,83421.02,336365.85,0.0991,865.56
280.79,3385.21,0.115,0.7122,117.1,32191.41,311016.24,0.1999,1181.18
230.46,3242.95,0.1124,0.8866,86.43,52416.41,568126.13,0.0088,1267.95
262.58,2545.4,0.2295,0.8589,129.23,65608.67,440910.1,0.1329,657.77
280.89,2241.13,0.2362,0.745,93.26,23554.86,507782.81,0.1619,814.19
115.34,2064.77,0.0142,0.859,146.22,68060.51,438398.24,0.1255,914.8
309.36,1469.13,0.0517,0.9826,81.35,78657.84,455881.25,0.1278,1093.62
201.52,3426.95,0.0718,0.883,88.37,71684.13,238882.28,0.1757,861.63
188.5,2513.14,0.112,0.8303,100.2,57734.34,649558.63,0.1152,614.39
148.45,1673.7,0.0945,0.94,131.83,75901.08,744630.5,0.1769,731.05
140.46,2002.58,0.2039,0.7617,103.89,56397.95,619803.5,0.046,1347.7
173.34,1970.87,0.2502,0.8202,106.19,28726.32,678246.32,0.1056,1706.16
221.82,2683.7,0.0657,0.8531,92.6,41888.74,698085.74,0.0116,1146.7
421.49,3486.18,0.1733,0.8463,113.49,46282.2,690187.2,0.1617,1391.59
235.56,2377.41,0.1167,0.9671,102.76,49444.82,773609.14,0.1566,1162.09
288.33,885.52,0.1567,0.7849,80.16,48945.21,841760.4,0.1101,1271.16
305.04,2501.81,0.19,0.7164,109.03,44918.87,918510.43,0.0822,1284.56
284.83,2527.65,0.2691,0.9657,109.78,54110.92,224699.59,0.0772,1264.63
269.19,2473.81,0.0658,0.7629,179.41,75319.9,698499.92,0.0442,1162.55
185.35,2158.49,0.0352,0.8099,85.65,54032.86,366406.04,0.0884,1095.13
383.82,2820.33,0.1919,0.854,78.42,60873.82,884418.67,0.0643,921.52
410.54,2701.81,0.1243,0.983,113.84,14300.3,619079.49,0.1176,1216.42
148.8,2630.55,0.0572,0.8552,73.56,52578.62,660713.72,0.1584,1148.29
198.2,2973.24,0.044,0.8298,71.02,68432.77,629209.34,0.1404,762.7
254.01,2313.3,0.1721,0.8693,59.5,71073.03,647654.56,0.1052,1426.39
202.66,2268.84,0.0971,0.9815,80.47,69394.19,932176.3,0.19,1364.0
312.95,3731.1,0.2993,0.9372,81.25,55506.29,851448.82,0.0435,1111.21
220.38,3088.16,0.1277,0.749,64.36,57329.93,923684.53,0.1298,1422.98
437.38,3297.77,0.0716,0.9329,97.07,39400.1,567450.17,0.0222,1280.35
364.29,3610.45,0.1924,0.9439,30.08,64442.8,185303.37,0.1362,910.63
290.94,3061.99,0.0808,0.9003,120.57,39488.0,753964.38,0.1464,475.21
352.02,3377.24,0.1533,0.8906,87.37,61734.75,384937.55,0.1576,464.49
357.94,1412.85,0.1499,0.8279,92.02,51184.96,534314.47,0.1344,1449.74
232.7,2809.92,0.1415,0.8861,123.58,50746.54,593698.69,0.0289,1041.05
213.78,2506.87,0.2409,0.9139,116.77,67020.49,606401.29,0.0136,932.71
280.86,3964.19,0.0728,0.7356,85.05,59759.91,733467.17,0.1443,841.14
339.62,3376.66,0.2722,0.7746,119.31,55162.86,423167.11,0.1607,1070.15
285.43,2156.15,0.2395,0.7563,154.05,42287.51,730052.64,0.0114,1339.65
156.73,2942.02,0.1066,0.944,72.95,76938.17,568326.15,0.0342,792.76
214.79,2781.35,0.0624,0.8972,128.87,55993.9,1121222.21,0.1591,1079.97
269.45,3005.89,0.0911,0.8307,69.75,62831.89,291146.53,0.1937,1891.72
269.33,1851.91,0.1065,0.9396,142.22,51835.63,631243.47,0.1065,1624.75
422.94,2932.01,0.1715,0.9079,82.46,39053.42,727740.38,0.0349,343.25
171.05,2471.28,0.0234,0.9649,81.25,56356.6,524581.25,0.0676,475.35
312.92,2871.25,0.2752,0.7223,141.39,40669.86,492384.87,0.1574,1621.88
386.68,2082.56,0.0386,0.8477,127.85,57723.33,868260.95,0.1109,1333.72
445.36,2191.7,0.091,0.905,83.5,1000.0,772511.05,0.0163,1066.29
244.67,3569.51,0.0417,0.7602,109.03,43886.57,447840.96,0.0651,1217.35
311.86,1826.29,0.0844,0.7949,82.52,50263.25,312381.48,0.1518,949.81
317.73,1884.09,0.2529,0.8215,54.56,34751.93,722510.1,0.0685,839.16
289.66,2609.59,0.1884,0.9304,110.99,56502.41,669909.78,0.0893,1281.28
267.59,2045.35,0.0759,0.8431,93.71,43533.31,719045.29,0.1815,1019.31
307.7,1956.73,0.2628,0.8429,75.05,50402.49,580021.7,0.197,1323.77
85.08,2732.31,0.2422,0.825,146.32,41399.83,776037.06,0.1527,876.25
326.16,1471.03,0.2286,0.7663,76.12,66536.53,922873.58,0.0518,1275.74
284.46,1860.43,0.2558,0.9677,109.56,59508.54,909030.18,0.0524,1148.8
258.31,4259.04,0.1897,0.7922,139.2,55415.45,443854.34,0.0643,627.37
428.51,3009.92,0.1554,0.8646,96.89,51522.85,1100921.11,0.0363,1516.86
224.38,2065.19,0.1184,0.7431,81.75,92255.43,736319.5,0.0399,604.19
244.77,2977.6,0.0749,0.8259,114.43,47902.74,323553.23,0.0549,1471.48
424.37,3094.41,0.1716,0.9621,119.43,39001.37,692589.9,0.1337,1194.06
212.6,3428.96,0.268,0.9887,132.76,31144.5,651442.56,0.1244,1252.88
233.74,2550.39,0.1823,0.8049,164.25,65438.36,582915.65,0.0715,893.9
263.97,3414.92,0.2767,0.7447,90.52,77415.11,565734.71,0.0434,933.17
338.06,1053.22,0.1135,0.7912,111.2,36507.08,745036.81,0.1267,1051.22
290.59,1822.56,0.2116,0.7949,64.81,45799.2,745812.51,0.0305,641.85
178.05,2778.37,0.1981,0.8869,126.1,44569.4,489838.25,0.0335,1232.15
235.09,2908.21,0.2044,0.8439,110.82,48452.4,499902.78,0.0798,936.49
229.45,1935.77,0.1971,0.9229,99.34,21331.76,492149.47,0.1156,378.71
269.21,2853.21,0.0743,0.9034,85.43,63810.98,571393.07,0.147,1647.66
306.94,2161.33,0.0516,0.7729,93.97,70139.03,781516.29,0.139,1133.95
306.37,2433.05,0.2938,0.9274,112.48,19074.85,844103.61,0.0788,1153.09
141.8,3452.74,0.0231,0.9458,74.4,79505.93,563570.74,0.1327,831.18
354.8,3362.0,0.1456,0.8735,95.27,77189.38,823587.88,0.0462,1155.24
293.94,1868.97,0.1333,0.969,105.53,1000.0,693455.39,0.1013,1282.99
378.84,1821.82,0.1144,0.9271,56.25,14640.25,632342.8,0.125,589.58
308.31,2327.91,0.2368,0.8727,71.71,48306.66,975771.25,0.1502,1241.14
357.6,2629.05,0.2262,0.9628,84.1,72214.67,671164.82,0.0205,714.54
309.99,2134.65,0.2725,0.8741,154.66,55281.22,579192.19,0.0247,642.64
375.97,3465.17,0.1247,0.8511,78.69,50852.84,771468.79,0.0194,771.18
314.17,2922.12,0.1736,0.8033,103.23,59965.42,362291.15,0.1116,1715.19
267.66,2968.1,0.2688,0.956,72.05,37166.45,562569.01,0.1162,1298.07
445.43,1657.88,0.2982,0.7356,80.41,71576.44,657829.62,0.0071,1044.41
341.68,3564.38,0.2911,0.8373,59.37,48790.33,748435.53,0.1331,1589.07
318.03,440.87,0.2182,0.8558,126.23,23555.04,653730.34,0.1538,757.85
179.28,3303.34,0.0515,0.8609,63.02,37374.62,350767.63,0.0277,724.88
178.38,3381.88,0.0167,0.889,133.72,56588.64,430779.14,0.0708,759.79
296.95,2311.29,0.2493,0.8467,119.82,45720.29,520660.65,0.1707,1644.69
285.91,3647.11,0.2539,0.7745,102.61,44011.14,653831.64,0.139,1325.07
228.94,2600.57,0.2264,0.9485,134.77,53848.39,349208.96,0.0644,791.68
285.57,2698.9,0.0912,0.8907,200.0,56417.3,885000.51,0.1497,830.96
394.15,2915.96,0.1955,0.9489,120.12,30198.71,667955.79,0.178,1139.67
327.16,5000.0,0.1017,0.7801,69.53,70687.61,662573.25,0.0653,691.02
189.42,3703.14,0.1407,0.8847,152.15,48336.49,571713.8,0.1384,993.6
266.64,3199.22,0.1209,0.9071,110.89,57424.82,320222.11,0.0232,735.49
214.63,1934.97,0.275,0.8112,171.85,52106.8,623980.64,0.0164,1028.14
245.92,2762.48,0.0779,0.9356,88.98,43733.07,754150.34,0.1193,1308.26
243.98,2013.05,0.1775,0.7007,145.59,65542.12,575653.41,0.101,1601.93
239.18,3293.99,0.1147,0.8725,105.0,51839.29,817693.31,0.163,554.32
180.86,2760.03,0.2023,0.8779,189.13,51709.74,593659.65,0.1572,1239.99
265.43,1769.12,0.1737,0.8548,96.08,9436.55,743813.17,0.0609,1264.64
232.95,2713.55,0.278,0.8827,200.0,64029.21,584076.01,0.1049,976.63
55.29,1984.62,0.0395,0.7485,118.93,47686.19,681110.75,0.1524,862.35
428.97,2768.45,0.074,0.8986,131.82,62956.38,777888.9,0.0578,861.98
356.66,1977.06,0.2322,0.7974,158.84,77641.86,392077.93,0.0756,463.21
246.78,2671.53,0.1169,0.8311,80.05,64085.55,734168.76,0.0167,1296.67
276.41,3237.87,0.0581,0.7966,135.69,51393.5,814753.44,0.0304,807.96
187.13,2608.44,0.156,0.8374,95.73,45773.95,1039696.78,0.124,521.57
402.18,2343.8,0.1991,0.8803,109.79,92174.43,620088.06,0.1019,1152.23
417.3,2809.23,0.023,0.9431,107.63,58475.86,190357.16,0.0379,1149.27
286.75,3196.13,0.0946,0.8402,123.13,53958.9,253394.33,0.0064,1318.21
351.76,1782.71,0.2447,0.7937,121.79,47481.49,430343.05,0.038,1625.54
288.15,2854.18,0.1609,0.8415,86.79,35706.81,859919.58,0.1512,1062.74
174.75,3682.07,0.0203,0.8998,108.95,18313.67,1040957.12,0.0233,955.21
244.11,3099.36,0.0918,0.8005,31.08,75599.41,525522.26,0.0835,926.27
284.89,2695.24,0.1954,0.8201,136.36,37640.18,616543.84,0.0516,956.8
240.91,3151.13,0.0678,0.8632,158.64,47359.79,94913.89,0.1121,816.37
258.6,3004.46,0.2499,0.7853,111.04,48750.04,734970.81,0.1048,912.59
268.15,3240.32,0.2062,0.7606,54.14,74146.28,632614.09,0.1967,821.56
268.93,1064.59,0.1467,0.7407,128.53,37856.18,556493.88,0.1557,721.04
278.92,1433.13,0.2755,0.8023,80.81,54746.25,415213.37,0.188,1599.96
195.45,3437.12,0.1236,0.714,110.77,58950.7,536223.86,0.1177,1488.77
221.22,1470.86,0.0782,0.8692,126.71,27656.53,339643.48,0.1489,460.09
178.66,2964.54,0.2018,0.751,122.3,26105.34,435569.67,0.1795,1150.65
348.34,2374.23,0.1763,0.8094,139.23,38702.18,354416.33,0.013,1029.43
117.08,1869.65,0.1072,0.7781,109.64,54520.55,404646.39,0.1835,1095.89
361.52,2923.89,0.1097,0.8828,110.49,52422.09,377281.22,0.0463,590.52
378.98,2807.48,0.1255,0.9466,128.33,48535.14,720259.1,0.1425,464.99
252.34,4303.1,0.0944,0.8837,102.74,61264.37,378334.06,0.1558,1032.54
79.76,2160.56,0.216,0.8573,83.22,36362.87,595643.91,0.0263,932.91
247.9,3778.09,0.1989,0.894,119.31,47686.01,389792.83,0.1909,876.02
270.19,2926.06,0.1378,0.7087,69.25,48626.55,397557.73,0.1857,984.49
199.21,2132.2,0.1254,0.7356,102.44,36808.5,389761.57,0.1326,1239.91
236.36,3276.08,0.1159,0.7275,61.37,88477.97,799567.49,0.0353,1329.09
389.76,3093.16,0.0922,0.7285,87.43,14852.77,569856.28,0.1154,739.31
